time,open,high,low,close,tick_volume,spread,real_volume
2025-07-01 05:41:00,3329.63,3330.16,3328.62,3329.13,180,7,0
2025-07-01 05:42:00,3329.13,3329.72,3328.98,3329.25,155,7,0
2025-07-01 05:43:00,3329.25,3330.24,3328.84,3329.94,128,7,0
2025-07-01 05:44:00,3329.94,3330.23,3329.85,3330.15,95,7,0
2025-07-01 05:45:00,3330.15,3330.92,3329.7,3330.91,114,7,0
2025-07-01 05:46:00,3330.91,3331.36,3330.37,3330.45,142,7,0
2025-07-01 05:47:00,3330.4,3330.4,3329.6,3329.72,139,7,0
2025-07-01 05:48:00,3329.72,3329.86,3329.54,3329.79,119,7,0
2025-07-01 05:49:00,3329.79,3330.17,3329.61,3329.7,105,7,0
2025-07-01 05:50:00,3329.7,3330.17,3329.46,3329.57,122,7,0
2025-07-01 05:51:00,3329.51,3329.78,3328.39,3328.8,180,7,0
2025-07-01 05:52:00,3328.8,3329.68,3328.69,3329.1,137,7,0
2025-07-01 05:53:00,3329.1,3329.6,3328.39,3328.44,153,7,0
2025-07-01 05:54:00,3328.44,3329.07,3328.39,3328.75,169,7,0
2025-07-01 05:55:00,3328.75,3329.7,3328.57,3328.75,167,7,0
2025-07-01 05:56:00,3328.76,3329.89,3328.72,3329.08,162,7,0
2025-07-01 05:57:00,3329.09,3329.21,3328.42,3328.85,157,7,0
2025-07-01 05:58:00,3328.83,3329.96,3328.77,3329.74,140,7,0
2025-07-01 05:59:00,3329.74,3329.75,3328.68,3328.68,128,7,0
2025-07-01 06:00:00,3328.66,3330.05,3328.43,3329.31,147,7,0
2025-07-01 06:01:00,3329.27,3329.69,3328.97,3329.49,137,7,0
2025-07-01 06:02:00,3329.49,3329.92,3329.15,3329.92,105,7,0
2025-07-01 06:03:00,3329.92,3330.61,3329.33,3329.38,95,7,0
2025-07-01 06:04:00,3329.45,3329.9,3328.42,3328.51,165,7,0
2025-07-01 06:05:00,3328.51,3328.6,3328.12,3328.32,160,7,0
2025-07-01 06:06:00,3328.35,3328.59,3327.57,3327.63,110,7,0
2025-07-01 06:07:00,3327.61,3327.71,3326.74,3327.67,190,7,0
2025-07-01 06:08:00,3327.67,3329.17,3327.65,3328.76,220,7,0
2025-07-01 06:09:00,3328.75,3328.89,3328.36,3328.45,143,7,0
2025-07-01 06:10:00,3328.45,3328.6,3328.3,3328.47,74,7,0
2025-07-01 06:11:00,3328.39,3328.39,3327.83,3328.09,94,7,0
2025-07-01 06:12:00,3328.09,3328.12,3327.7,3327.88,64,7,0
